date,home,away,home_score,away_score,overtime,playoff,neutral,home_odds,away_odds,home_line,over_under
2015-09-24,NYG,WAS,32,21,,,,1.49,2.82,-4.0,44.0
2015-09-21,IND,NYJ,7,20,,,,1.34,3.56,-7.0,47.0
2015-09-20,GB,SEA,27,17,,,,1.53,2.71,-3.0,49.0
2015-09-20,PHI,DAL,10,20,,,,1.45,2.97,-5.5,55.0
2015-09-20,JAX,MIA,23,20,,,,3.22,1.40,6.0,41.5
2015-09-20,LV,BAL,37,33,,,,3.39,1.37,6.0,43.0
2015-09-20,BUF,NE,32,40,,,,2.02,1.88,0.0,45.0
2015-09-20,CAR,HOU,24,17,,,,1.63,2.44,-3.0,40.5
2015-09-20,CHI,ARI,23,48,,,,2.09,1.83,1.5,44.5
2015-09-20,CIN,LAC,24,19,,,,1.60,2.51,-3.5,45.5
2015-09-20,CLE,TEN,28,14,,,,1.85,2.06,-2.5,41.5
2015-09-20,MIN,DET,26,16,,,,1.69,2.31,-3.0,44.0
2015-09-20,NO,TB,19,26,,,,1.22,4.93,-10.5,48.5
2015-09-20,NYG,ATL,20,24,,,,1.74,2.23,-2.0,51.0
2015-09-20,PIT,SF,43,18,,,,1.45,3.00,-5.0,44.0
2015-09-20,WAS,LAR,24,10,,,,2.55,1.58,3.0,42.0
2015-09-17,KC,DEN,24,31,,,,1.60,2.51,-3.0,43.5
2015-09-14,SF,MIN,20,3,,,,2.18,1.77,2.5,41.5
2015-09-14,ATL,PHI,26,24,,,,2.37,1.66,3.0,55.0
2015-09-13,DAL,NYG,27,26,,,,1.41,3.16,-5.5,51.5
2015-09-13,DEN,BAL,19,13,,,,1.47,2.89,-4.5,49.5
2015-09-13,LV,CIN,13,33,,,,2.58,1.57,3.5,43.5
2015-09-13,TB,TEN,14,42,,,,1.60,2.50,-3.0,42.0
2015-09-13,ARI,NO,31,19,,,,1.77,2.18,-2.5,47.0
2015-09-13,LAC,DET,33,28,,,,1.69,2.31,-3.0,46.0
2015-09-13,BUF,IND,27,14,,,,2.30,1.69,2.5,46.0
2015-09-13,CHI,GB,23,31,,,,3.46,1.36,6.5,50.0
2015-09-13,HOU,KC,20,27,,,,1.88,2.02,-1.0,41.0
2015-09-13,JAX,CAR,9,20,,,,2.51,1.60,3.0,41.0
2015-09-13,NYJ,CLE,31,10,,,,1.71,2.27,-3.0,40.0
2015-09-13,LAR,SEA,34,31,Y,,,2.75,1.51,4.0,41.5
2015-09-13,WAS,MIA,10,17,,,,2.71,1.53,3.5,43.0
2015-09-10,NE,PIT,28,21,,,,1.35,3.52,-7.0,52.0
2015-02-01,SEA,NE,24,28,,Y,Y,1.68,2.32,-3.0,49.5
2015-01-18,NE,IND,45,7,,Y,,1.33,3.64,-7.5,53.5
2015-01-18,SEA,GB,28,22,Y,Y,,1.34,3.60,-7.0,46.5
2015-01-11,DEN,IND,13,24,,Y,,1.30,3.89,-7.5,52.0
2015-01-11,GB,DAL,26,21,,Y,,1.35,3.52,-6.5,53.0
2015-01-10,SEA,CAR,31,17,,Y,,1.18,5.61,-11.0,40.5
2015-01-10,NE,BAL,35,31,,Y,,1.29,4.05,-7.5,48.5
2015-01-04,CAR,ARI,27,16,,Y,,1.44,3.01,-5.5,38.5
2015-01-04,IND,CIN,26,10,,Y,,1.50,2.81,-4.0,49.5
2015-01-03,PIT,BAL,17,30,,Y,,1.60,2.50,-3.0,47.0
2015-01-03,DAL,DET,24,20,,Y,,1.32,3.73,-7.0,48.0
2014-12-28,PIT,CIN,27,17,,,,1.54,2.66,-3.5,47.5
2014-12-28,DEN,LV,47,14,,,,1.11,8.36,-14.5,47.5
2014-12-28,SF,ARI,20,17,,,,1.39,3.27,-4.5,36.5
2014-12-28,SEA,LAR,20,6,,,,1.14,6.94,-13.0,41.0
2014-12-28,ATL,CAR,3,34,,,,1.47,2.93,-3.0,47.5
2014-12-28,BAL,CLE,20,10,,,,1.12,7.71,-8.5,42.5
2014-12-28,GB,DET,30,20,,,,1.30,3.94,-7.5,48.0
2014-12-28,HOU,JAX,23,17,,,,1.21,5.08,-10.0,40.5
2014-12-28,KC,LAC,19,7,,,,1.71,2.28,-3.0,42.5
2014-12-28,MIA,NYJ,24,37,,,,1.41,3.18,-4.5,42.0
2014-12-28,MIN,CHI,13,9,,,,1.39,3.27,-7.5,44.0
2014-12-28,NE,BUF,9,17,,,,1.43,3.08,-10.5,43.5
2014-12-28,NYG,PHI,26,34,,,,1.69,2.31,-2.5,51.5
2014-12-28,TB,NO,20,23,,,,2.80,1.50,4.0,46.5
2014-12-28,TEN,IND,10,27,,,,3.73,1.32,7.5,47.0
2014-12-28,WAS,DAL,17,44,,,,3.37,1.37,6.5,49.0
2014-12-22,CIN,DEN,37,28,,,,2.48,1.61,3.5,48.0
2014-12-21,ARI,SEA,6,35,,,,4.26,1.27,7.5,39.5
2014-12-21,DAL,IND,42,7,,,,1.66,2.37,-3.0,55.0
2014-12-21,LV,BUF,26,24,,,,3.10,1.43,5.5,39.0
2014-12-21,LAR,NYG,27,37,,,,1.45,2.99,-5.0,44.5
2014-12-21,CAR,CLE,17,13,,,,1.56,2.61,-3.5,40.5
2014-12-21,CHI,DET,14,20,,,,3.56,1.34,7.0,45.5
2014-12-21,HOU,BAL,25,13,,,,3.02,1.44,4.0,42.0
2014-12-21,MIA,MIN,37,35,,,,1.34,3.59,-7.0,43.0
2014-12-21,NO,ATL,14,30,,,,1.40,3.22,-5.5,56.0
2014-12-21,NYJ,NE,16,17,,,,5.39,1.19,10.5,47.0
2014-12-21,PIT,KC,20,12,,,,1.64,2.41,-3.5,46.5
2014-12-21,TB,GB,3,20,,,,5.35,1.19,10.5,48.5
2014-12-20,SF,LAC,35,38,Y,,,1.77,2.18,-2.5,41.5
2014-12-20,WAS,PHI,27,24,,,,4.22,1.27,8.5,51.0
2014-12-18,JAX,TEN,21,13,,,,1.65,2.40,-3.0,40.5
2014-12-15,CHI,NO,15,31,,,,2.31,1.69,3.0,54.0
2014-12-14,PHI,DAL,27,38,,,,1.56,2.62,-3.5,55.0
2014-12-14,DET,MIN,16,14,,,,1.26,4.30,-7.5,43.5
2014-12-14,SEA,SF,17,7,,,,1.22,4.93,-10.0,38.5
2014-12-14,LAC,DEN,10,22,,,,2.76,1.51,3.5,50.5
2014-12-14,TEN,NYJ,11,16,,,,2.11,1.81,1.0,42.0
2014-12-14,ATL,PIT,20,27,,,,2.11,1.81,0.0,53.5
2014-12-14,BAL,JAX,20,12,,,,1.11,8.04,-14.0,46.0
2014-12-14,BUF,GB,21,13,,,,2.95,1.46,5.5,50.5
2014-12-14,CAR,TB,19,17,,,,1.58,2.56,-5.0,43.0
2014-12-14,CLE,CIN,0,30,,,,1.88,2.03,1.0,44.5
2014-12-14,IND,HOU,17,10,,,,1.36,3.48,-6.5,49.0
2014-12-14,KC,LV,31,13,,,,1.18,5.68,-10.5,41.5
2014-12-14,NE,MIA,41,13,,,,1.29,4.01,-8.0,49.0
2014-12-14,NYG,WAS,24,13,,,,1.36,3.44,-6.0,47.0
2014-12-11,LAR,ARI,6,12,,,,1.48,2.88,-3.0,40.5
2014-12-08,GB,ATL,43,37,,,,1.17,5.91,-11.5,56.0
2014-12-07,LAC,NE,14,23,,,,2.62,1.56,3.5,50.5
2014-12-07,LV,SF,24,13,,,,4.38,1.26,7.5,41.0
2014-12-07,PHI,SEA,14,24,,,,1.85,2.06,0.0,49.0
2014-12-07,ARI,KC,17,14,,,,1.88,2.03,0.0,41.5
2014-12-07,DEN,BUF,24,17,,,,1.20,5.23,-10.0,48.0
2014-12-07,CIN,PIT,21,42,,,,1.59,2.53,-3.5,47.0
2014-12-07,CLE,IND,24,25,,,,2.86,1.48,3.5,50.0
2014-12-07,DET,TB,34,17,,,,1.22,4.93,-10.0,41.5
2014-12-07,JAX,HOU,13,27,,,,3.04,1.44,4.0,42.0
2014-12-07,MIA,BAL,13,28,,,,1.74,2.23,-3.0,45.0
2014-12-07,MIN,NYJ,30,24,Y,,,1.40,3.22,-6.0,41.0
2014-12-07,NO,CAR,10,41,,,,1.22,4.85,-10.0,48.0
2014-12-07,TEN,NYG,7,36,,,,2.02,1.88,0.0,45.5
2014-12-07,WAS,LAR,0,24,,,,2.28,1.71,1.5,44.0
2014-12-04,CHI,DAL,28,41,,,,2.73,1.52,3.5,50.5
2014-12-01,NYJ,MIA,13,16,,,,3.22,1.40,6.0,41.5
2014-11-30,KC,DEN,16,29,,,,2.05,1.86,0.0,49.5
2014-11-30,GB,NE,26,21,,,,1.59,2.52,-3.5,58.0
2014-11-30,ATL,ARI,29,18,,,,2.21,1.75,-1.0,44.5
2014-11-30,BAL,LAC,33,34,,,,1.40,3.20,-5.5,45.5
2014-11-30,BUF,CLE,26,10,,,,1.70,2.29,-2.5,41.0
2014-11-30,HOU,TEN,45,21,,,,1.39,3.30,-6.5,42.5
2014-11-30,IND,WAS,49,27,,,,1.21,5.08,-10.0,51.0
2014-11-30,JAX,NYG,25,24,,,,2.27,1.71,2.5,44.5
2014-11-30,MIN,CAR,31,13,,,,1.71,2.27,-2.5,43.5
2014-11-30,PIT,NO,32,35,,,,1.48,2.88,-3.5,53.0
2014-11-30,LAR,LV,52,0,,,,1.33,3.69,-7.0,43.0
2014-11-30,TB,CIN,13,14,,,,2.83,1.49,3.0,44.0
2014-11-27,SF,SEA,3,19,,,,1.92,1.99,0.0,41.0
2014-11-27,DAL,PHI,10,33,,,,1.63,2.43,-3.0,54.5
2014-11-27,DET,CHI,34,17,,,,1.33,3.70,-6.5,46.5
2014-11-24,NO,BAL,27,34,,,,1.51,2.77,-3.5,49.5
2014-11-24,BUF,NYJ,38,3,,,Y,1.69,2.31,-2.5,41.5
2014-11-23,NYG,DAL,28,31,,,,2.45,1.62,3.0,47.0
2014-11-23,DEN,MIA,39,36,,,,1.30,3.92,-7.0,50.0
2014-11-23,SF,WAS,17,13,,,,1.24,4.54,-8.0,44.0
2014-11-23,LAC,LAR,27,24,,,,1.42,3.14,-6.5,44.5
2014-11-23,SEA,ARI,19,3,,,,1.36,3.48,-7.0,43.0
2014-11-23,ATL,CLE,24,26,,,,1.60,2.52,-3.0,46.5
2014-11-23,CHI,TB,21,13,,,,1.40,3.22,-5.5,46.0
2014-11-23,HOU,CIN,13,22,,,,1.83,2.09,-2.0,43.5
2014-11-23,IND,JAX,23,3,,,,1.11,8.36,-13.5,50.5
2014-11-23,MIN,GB,21,24,,,,5.00,1.21,10.0,48.0
2014-11-23,NE,DET,34,9,,,,1.33,3.69,-7.0,48.0
2014-11-23,PHI,TEN,43,24,,,,1.17,5.98,-11.0,48.5
2014-11-20,LV,KC,24,20,,,,3.81,1.31,6.0,43.5
2014-11-17,TEN,PIT,24,27,,,,3.10,1.43,5.0,47.0
2014-11-16,IND,NE,20,42,,,,1.69,2.31,-2.5,57.0
2014-11-16,ARI,DET,14,6,,,,1.81,2.11,-2.5,41.5
2014-11-16,GB,PHI,53,20,,,,1.45,2.97,-4.5,56.5
2014-11-16,LAC,LV,13,6,,,,1.21,5.08,-10.0,44.0
2014-11-16,CAR,ATL,17,19,,,,1.85,2.06,0.0,46.0
2014-11-16,CHI,MIN,21,13,,,,1.61,2.48,-3.5,47.0
2014-11-16,CLE,HOU,7,23,,,,1.59,2.53,-3.0,42.5
2014-11-16,KC,SEA,24,20,,,,1.85,2.06,0.0,43.0
2014-11-16,NO,CIN,10,27,,,,1.31,3.81,-7.0,50.5
2014-11-16,NYG,SF,10,16,,,,2.86,1.48,4.0,43.5
2014-11-16,LAR,DEN,22,7,,,,4.77,1.23,9.0,50.5
2014-11-16,WAS,TB,7,27,,,,1.35,3.54,-7.0,45.0
2014-11-13,MIA,BUF,22,9,,,,1.43,3.05,-5.0,42.5
2014-11-10,PHI,CAR,45,21,,,,1.38,3.35,-6.5,48.0
2014-11-09,GB,CHI,55,14,,,,1.29,3.97,-7.5,52.0
2014-11-09,ARI,LAR,31,14,,,,1.32,3.77,-7.0,43.0
2014-11-09,SEA,NYG,38,17,,,,1.23,4.77,-10.0,45.0
2014-11-09,LV,DEN,17,41,,,,5.83,1.17,11.0,48.0
2014-11-09,BAL,TEN,21,7,,,,1.21,5.08,-10.0,44.0
2014-11-09,BUF,KC,13,17,,,,2.09,1.83,1.0,42.0
2014-11-09,DET,MIA,20,16,,,,1.72,2.25,-2.5,43.5
2014-11-09,JAX,DAL,17,31,,,Y,3.69,1.33,7.0,45.5
2014-11-09,NO,SF,24,27,Y,,,1.45,2.97,-4.0,49.5
2014-11-09,NYJ,PIT,20,13,,,,2.97,1.45,4.0,45.0
2014-11-09,TB,ATL,17,27,,,,2.11,1.81,-1.0,44.5
2014-11-06,CIN,CLE,3,24,,,,1.36,3.44,-6.0,44.0
2014-11-03,NYG,IND,24,40,,,,2.50,1.60,3.0,50.0
2014-11-02,PIT,BAL,43,23,,,,2.09,1.83,-1.5,47.5
2014-11-02,NE,DEN,43,21,,,,2.58,1.57,3.0,54.0
2014-11-02,SEA,LV,30,24,,,,1.07,11.25,-15.0,43.5
2014-11-02,SF,LAR,10,13,,,,1.21,5.08,-9.5,43.5
2014-11-02,CIN,JAX,33,23,,,,1.17,5.83,-13.0,43.0
2014-11-02,CLE,TB,22,17,,,,1.36,3.44,-6.0,43.5
2014-11-02,DAL,ARI,17,28,,,,1.63,2.44,-3.0,44.5
2014-11-02,HOU,PHI,21,31,,,,2.11,1.81,2.5,48.5
2014-11-02,KC,NYJ,24,10,,,,1.21,5.00,-10.0,41.5
2014-11-02,MIA,LAC,37,0,,,,1.85,2.06,-2.5,44.0
2014-11-02,MIN,WAS,29,26,,,,1.93,1.98,0.0,43.5
2014-10-30,CAR,NO,10,28,,,,2.15,1.79,0.0,49.0
2014-10-27,DAL,WAS,17,20,Y,,,1.21,5.00,-8.5,49.5
2014-10-26,NO,GB,44,23,,,,1.85,2.06,-2.5,54.0
2014-10-26,CLE,LV,23,13,,,,1.32,3.73,-7.0,43.0
2014-10-26,PIT,IND,51,34,,,,2.25,1.72,2.5,48.5
2014-10-26,ARI,PHI,24,20,,,,1.74,2.22,-3.0,48.0
2014-10-26,CAR,SEA,9,13,,,,3.05,1.43,3.5,44.5
2014-10-26,CIN,BAL,27,24,,,,1.88,2.02,-2.5,46.0
2014-10-26,JAX,MIA,13,27,,,,3.08,1.43,5.0,43.5
2014-10-26,KC,LAR,34,7,,,,1.36,3.48,-6.0,43.0
2014-10-26,NE,CHI,51,23,,,,1.39,3.27,-7.0,49.5
2014-10-26,NYJ,BUF,23,43,,,,1.67,2.36,-3.0,41.0
2014-10-26,TB,MIN,13,19,Y,,,1.68,2.32,-3.0,41.5
2014-10-26,TEN,HOU,16,30,,,,2.46,1.62,1.0,43.0
2014-10-26,ATL,DET,21,22,,,Y,2.73,1.52,3.5,47.0
2014-10-23,DEN,LAC,35,21,,,,1.30,3.89,-7.5,51.0
2014-10-20,PIT,HOU,30,23,,,,1.57,2.58,-4.0,44.5
2014-10-19,DEN,SF,42,17,,,,1.37,3.39,-7.5,47.0
2014-10-19,DAL,NYG,31,21,,,,1.40,3.20,-5.0,48.5
2014-10-19,LV,ARI,13,24,,,,2.57,1.57,3.5,43.5
2014-10-19,LAC,KC,20,23,,,,1.49,2.82,-5.5,44.5
2014-10-19,BAL,ATL,29,7,,,,1.34,3.60,-6.5,49.5
2014-10-19,BUF,MIN,17,16,,,,1.52,2.73,-4.0,42.5
2014-10-19,CHI,MIA,14,27,,,,1.53,2.71,-3.0,49.0
2014-10-19,DET,NO,24,23,,,,1.66,2.37,-2.5,51.5
2014-10-19,GB,CAR,38,17,,,,1.32,3.73,-7.0,49.0
2014-10-19,IND,CIN,27,0,,,,1.63,2.44,-3.0,49.0
2014-10-19,JAX,CLE,24,6,,,,3.16,1.41,4.0,45.0
2014-10-19,LAR,SEA,28,26,,,,3.52,1.35,6.5,43.5
2014-10-19,WAS,TEN,19,17,,,,1.44,3.01,-4.0,46.0
2014-10-16,NE,NYJ,27,25,,,,1.22,4.85,-10.0,46.0
2014-10-13,LAR,SF,17,31,,,,2.58,1.57,3.5,43.5
2014-10-12,PHI,NYG,27,0,,,,1.72,2.25,-3.0,50.0
2014-10-12,ARI,WAS,30,20,,,,1.56,2.62,-3.5,45.0
2014-10-12,SEA,DAL,23,30,,,,1.26,4.34,-8.0,47.5
2014-10-12,LV,LAC,28,31,,,,3.60,1.34,7.0,43.0
2014-10-12,ATL,CHI,13,27,,,,1.57,2.59,-3.0,53.0
2014-10-12,BUF,NE,22,37,,,,2.43,1.63,3.5,45.0
2014-10-12,CIN,CAR,37,37,Y,,,1.31,3.87,-6.5,44.0
2014-10-12,CLE,PIT,31,10,,,,1.81,2.11,-1.0,46.5
2014-10-12,MIA,GB,24,27,,,,2.57,1.57,3.5,48.0
2014-10-12,MIN,DET,3,17,,,,1.87,2.04,1.5,43.5
2014-10-12,NYJ,DEN,17,31,,,,4.38,1.26,7.5,46.0
2014-10-12,TB,BAL,17,48,,,,2.65,1.55,3.0,42.0
2014-10-12,TEN,JAX,16,14,,,,1.48,2.86,-5.0,44.0
2014-10-09,HOU,IND,28,33,,,,2.33,1.68,2.5,45.5
2014-10-06,WAS,SEA,17,27,,,,3.77,1.32,7.5,46.0
2014-10-05,NE,CIN,43,17,,,,2.02,1.88,0.0,46.0
2014-10-05,LAC,NYJ,31,0,,,,1.33,3.64,-7.0,43.5
2014-10-05,SF,KC,22,17,,,,1.38,3.31,-4.5,44.5
2014-10-05,DEN,ARI,41,20,,,,1.31,3.85,-8.0,49.0
2014-10-05,CAR,CHI,31,24,,,,1.69,2.31,-2.5,45.5
2014-10-05,DAL,HOU,20,17,Y,,,1.47,2.91,-4.0,46.0
2014-10-05,DET,BUF,14,17,,,,1.30,3.88,-7.0,44.5
2014-10-05,IND,BAL,20,13,,,,1.53,2.69,-3.0,47.5
2014-10-05,JAX,PIT,9,17,,,,3.58,1.34,6.5,46.0
2014-10-05,NO,TB,37,31,Y,,,1.19,5.50,-11.0,49.0
2014-10-05,NYG,ATL,30,20,,,,1.48,2.88,-4.0,49.0
2014-10-05,PHI,LAR,34,28,,,,1.34,3.60,-7.0,48.5
2014-10-05,TEN,CLE,28,29,,,,1.77,2.18,-1.0,44.5
2014-10-02,GB,MIN,42,10,,,,1.23,4.69,-10.0,50.0
2014-09-29,KC,NE,41,14,,,,2.66,1.54,3.5,45.0
2014-09-28,DAL,NO,38,17,,,,2.42,1.64,2.5,53.0
2014-09-28,MIN,ATL,41,28,,,,2.25,1.72,3.0,46.5
2014-09-28,SF,PHI,26,21,,,,1.38,3.31,-4.0,50.5
2014-09-28,LAC,JAX,33,14,,,,1.11,8.04,-13.5,44.5
2014-09-28,BAL,CAR,38,10,,,,1.57,2.58,-3.0,39.0
2014-09-28,CHI,GB,17,38,,,,2.13,1.80,0.0,49.0
2014-09-28,HOU,BUF,23,17,,,,1.57,2.58,-3.5,42.0
2014-09-28,IND,TEN,41,17,,,,1.29,3.97,-6.5,45.5
2014-09-28,NYJ,DET,17,24,,,,2.13,1.80,0.0,44.5
2014-09-28,LV,MIA,14,38,,,Y,2.82,1.49,4.0,40.5
2014-09-28,PIT,TB,24,27,,,,1.29,3.97,-7.5,43.5
2014-09-25,WAS,NYG,14,45,,,,1.55,2.63,-4.5,45.0
2014-09-22,NYJ,CHI,19,27,,,,1.79,2.15,-1.0,45.5
2014-09-21,CAR,PIT,19,37,,,,1.57,2.57,-3.5,41.5
2014-09-21,MIA,KC,15,34,,,,1.45,2.97,-4.5,41.5
2014-09-21,SEA,DEN,26,20,Y,,,1.43,3.05,-4.5,48.5
2014-09-21,ARI,SF,23,14,,,,2.33,1.68,2.5,42.0
2014-09-21,BUF,LAC,10,22,,,,1.74,2.22,-1.0,44.0
2014-09-21,CIN,TEN,33,7,,,,1.35,3.54,-6.5,43.0
2014-09-21,CLE,BAL,21,23,,,,2.11,1.81,1.0,41.5
2014-09-21,DET,GB,19,7,,,,1.76,2.20,-2.5,52.0
2014-09-21,JAX,IND,17,44,,,,3.93,1.30,7.0,46.0
2014-09-21,NE,LV,16,9,,,,1.07,10.75,-14.0,46.5
2014-09-21,NO,MIN,20,9,,,,1.20,5.23,-10.0,50.0
2014-09-21,NYG,HOU,30,17,,,,2.16,1.78,2.5,42.0
2014-09-21,PHI,WAS,37,34,,,,1.37,3.39,-6.5,51.0
2014-09-21,LAR,DAL,31,34,,,,2.02,1.88,1.0,44.5
2014-09-18,ATL,TB,56,14,,,,1.36,3.44,-5.5,44.5
2014-09-15,IND,PHI,27,30,,,,1.68,2.33,-2.5,52.5
2014-09-14,SF,CHI,20,28,,,,1.33,3.64,-7.0,48.0
2014-09-14,DEN,KC,24,17,,,,1.13,7.04,-12.0,52.0
2014-09-14,GB,NYJ,31,24,,,,1.25,4.42,-8.0,46.0
2014-09-14,LV,HOU,14,30,,,,2.29,1.70,3.0,39.5
2014-09-14,LAC,SEA,30,21,,,,3.04,1.44,5.5,45.0
2014-09-14,TB,LAR,17,19,,,,1.39,3.27,-3.5,38.0
2014-09-14,BUF,MIA,29,10,,,,1.86,2.05,-1.0,43.5
2014-09-14,CAR,DET,24,7,,,,1.70,2.29,-3.0,43.5
2014-09-14,CIN,ATL,24,10,,,,1.46,2.95,-4.0,48.0
2014-09-14,CLE,NO,26,24,,,,3.27,1.39,6.0,47.5
2014-09-14,MIN,NE,7,30,,,,2.43,1.63,3.0,49.0
2014-09-14,NYG,ARI,14,25,,,,2.21,1.75,-2.0,45.0
2014-09-14,TEN,DAL,10,26,,,,1.53,2.71,-3.5,48.5
2014-09-14,WAS,JAX,41,10,,,,1.39,3.27,-5.5,44.0
2014-09-11,BAL,PIT,26,6,,,,1.75,2.20,-3.0,43.5
2014-09-08,ARI,LAC,18,17,,,,1.61,2.49,-3.5,44.5
2014-09-08,DET,NYG,35,14,,,,1.48,2.86,-4.5,46.5
2014-09-07,DEN,IND,31,24,,,,1.32,3.73,-7.0,55.0
2014-09-07,DAL,SF,17,28,,,,3.10,1.43,5.0,51.0
2014-09-07,TB,CAR,14,20,,,,1.83,2.10,-1.0,39.5
2014-09-07,ATL,NO,37,34,Y,,,2.31,1.69,2.5,51.5
2014-09-07,BAL,CIN,16,23,,,,1.85,2.07,-1.5,43.0
2014-09-07,CHI,BUF,20,23,Y,,,1.36,3.48,-6.5,48.0
2014-09-07,HOU,WAS,17,6,,,,1.72,2.26,-2.5,45.0
2014-09-07,KC,TEN,10,26,,,,1.48,2.86,-4.0,43.5
2014-09-07,MIA,NE,33,20,,,,2.84,1.49,4.5,47.0
2014-09-07,NYJ,LV,19,14,,,,1.43,3.10,-5.0,39.5
2014-09-07,PHI,JAX,34,17,,,,1.20,5.23,-10.0,53.0
2014-09-07,PIT,CLE,30,27,,,,1.37,3.39,-6.0,40.0
2014-09-07,LAR,MIN,6,34,,,,1.50,2.81,-4.0,44.0
2014-09-04,SEA,GB,36,16,,,,1.45,2.99,-5.0,46.0
2014-02-02,DEN,SEA,8,43,,Y,Y,1.74,2.15,-2.5,47.5
2014-01-19,DEN,NE,26,16,,Y,,1.42,3.00,-5.5,55.5
2014-01-19,SEA,SF,23,17,,Y,,1.56,2.60,-3.5,39.5
2014-01-11,SEA,NO,23,15,,Y,,1.27,4.10,-8.0,46.5
2014-01-11,NE,IND,43,22,,Y,,1.29,3.80,-7.0,53.0
2014-01-12,CAR,SF,10,23,,Y,,2.10,1.77,2.0,42.0
2014-01-12,DEN,LAC,24,17,,Y,,1.22,4.50,-10.0,54.5
2014-01-05,CIN,LAC,10,27,,Y,,1.34,3.45,-7.0,46.5
2014-01-05,GB,SF,20,23,,Y,,2.25,1.69,2.5,48.0
2014-01-04,IND,KC,45,44,,Y,,1.71,2.20,-2.5,46.5
2014-01-04,PHI,NO,24,26,,Y,,1.71,2.20,-2.5,53.5
2013-12-29,ATL,CAR,20,21,,,,3.60,1.32,6.5,45.5
2013-12-29,CHI,GB,28,33,,,,2.35,1.65,3.0,52.0
2013-12-29,TEN,HOU,16,10,,,,1.31,3.60,-7.0,44.0
2013-12-29,PIT,CLE,20,7,,,,1.31,3.60,-7.0,44.0
2013-12-29,NYG,WAS,20,6,,,,1.54,2.65,-3.5,45.5
2013-12-29,CIN,BAL,34,17,,,,1.38,3.20,-6.0,44.5
2013-12-29,IND,JAX,30,10,,,,1.15,5.75,-11.5,45.5
2013-12-29,DAL,PHI,22,24,,,,3.70,1.31,6.5,52.5
2013-12-29,MIA,NYJ,7,20,,,,1.40,3.10,-5.5,41.0
2013-12-29,MIN,DET,14,13,,,,1.63,2.40,-3.0,52.0
2013-12-29,NE,BUF,34,20,,,,1.22,4.70,-9.0,47.0
2013-12-29,NO,TB,42,17,,,,1.13,6.50,-12.5,47.0
2013-12-29,LV,DEN,14,34,,,,6.25,1.14,12.0,54.0
2013-12-29,ARI,SF,20,23,,,,2.00,1.83,1.0,42.0
2013-12-29,LAC,KC,27,24,Y,,,1.20,5.00,-9.5,45.0
2013-12-29,SEA,LAR,27,9,,,,1.17,5.50,-11.5,43.0
2013-12-23,SF,ATL,34,24,,,,1.13,6.50,-12.0,45.0
2013-12-22,BUF,MIA,19,0,,,,2.25,1.69,2.5,43.0
2013-12-22,CAR,NO,17,13,,,,1.63,2.40,-3.0,46.5
2013-12-22,WAS,DAL,23,24,,,,2.25,1.69,3.0,53.0
2013-12-22,LAR,TB,23,13,,,,1.40,3.10,-5.5,42.5
2013-12-22,PHI,CHI,54,11,,,,1.57,2.55,-3.0,56.0
2013-12-22,NYJ,CLE,24,13,,,,1.80,2.05,-2.0,40.5
2013-12-22,KC,IND,7,23,,,,1.31,3.60,-7.0,44.0
2013-12-22,CIN,MIN,42,14,,,,1.26,4.10,-7.5,48.0
2013-12-22,HOU,DEN,13,37,,,,5.25,1.17,10.5,51.5
2013-12-22,JAX,TEN,16,20,,,,3.10,1.40,5.5,44.0
2013-12-22,SEA,ARI,10,17,,,,1.18,5.25,-10.5,44.0
2013-12-22,DET,NYG,20,23,Y,,,1.24,4.50,-9.0,49.0
2013-12-22,LAC,LV,26,13,,,,1.19,5.00,-10.0,50.5
2013-12-22,GB,PIT,31,38,,,,1.69,2.25,-2.5,45.0
2013-12-22,BAL,NE,7,41,,,,1.69,2.25,-2.5,45.0
2013-12-16,DET,BAL,16,18,,,,1.38,3.20,-6.0,48.0
2013-12-15,ATL,WAS,27,26,,,,1.32,3.60,-7.0,50.5
2013-12-15,TB,SF,14,33,,,,3.10,1.40,5.5,41.0
2013-12-15,TEN,ARI,34,37,Y,,,2.25,1.69,2.5,41.5
2013-12-15,LAR,NO,27,16,,,,3.10,1.40,5.5,47.0
2013-12-15,NYG,SEA,0,23,,,,3.50,1.33,7.0,41.0
2013-12-15,CLE,CHI,31,38,,,,1.83,2.00,-1.0,45.5
2013-12-15,IND,HOU,25,3,,,,1.36,3.35,-6.0,45.5
2013-12-15,JAX,BUF,20,27,,,,2.10,1.77,2.0,43.0
2013-12-15,MIA,NE,24,20,,,,2.20,1.71,2.5,45.5
2013-12-15,MIN,PHI,48,30,,,,2.80,1.48,4.5,51.0
2013-12-15,CAR,NYJ,30,20,,,,1.16,5.75,-11.0,40.5
2013-12-15,LV,KC,31,56,,,,2.70,1.50,4.0,41.0
2013-12-15,DAL,GB,36,37,,,,1.32,3.60,-7.0,48.5
2013-12-15,PIT,CIN,30,20,,,,2.35,1.65,3.0,41.0
2013-12-12,DEN,LAC,20,27,,,,1.17,5.25,-10.5,55.5
2013-12-09,CHI,DAL,45,28,,,,1.79,2.06,-2.0,49.0
2013-12-08,NO,CAR,31,13,,,,1.58,2.45,-3.0,47.0
2013-12-08,ARI,LAR,30,10,,,,1.46,2.78,-4.0,41.0
2013-12-08,LAC,NYG,37,14,,,,1.48,2.72,-4.5,46.5
